pl_name,disc_year,disc_facility,pl_rade,pl_bmasse,hostname,sy_pnum,sy_snum
"Kepler-1624 b",2016,"Kepler",5.70000000,27.60000000,"Kepler-1624",1,1
"HAT-P-68 b",2020,"HATNet",12.01604800,230.10892000,"HAT-P-68",1,1
"L 98-59 d",2019,"Transiting Exoplanet Survey Satellite (TESS)",1.62700000,1.64000000,"L 98-59",5,1
"TOI-2141 d",2025,"Roque de los Muchachos Observatory",3.97000000,14.90000000,"TOI-2141",3,1
"TOI-2497 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",11.14172682,1531.93292174,"TOI-2497",1,1
"HD 158259 c",2020,"Haute-Provence Observatory",2.23000000,5.60000000,"HD 158259",5,1
"TOI-5795 b",2025,"Transiting Exoplanet Survey Satellite (TESS)",5.62000000,23.66000000,"TOI-5795",1,1
"HR 858 b",2019,"Transiting Exoplanet Survey Satellite (TESS)",2.00400000,3.55000000,"HR 858",3,2
"OGLE-2008-BLG-092L b",2014,"OGLE",8.74000000,57.00000000,"OGLE-2008-BLG-092L",1,2
"OGLE-2005-BLG-071L b",2005,"OGLE",13.00000000,1200.00000000,"OGLE-2005-BLG-071L",1,1
"Kepler-445 b",2015,"Kepler",1.58000000,3.12000000,"Kepler-445",3,1
"Kepler-446 d",2015,"Kepler",1.35000000,2.39000000,"Kepler-446",3,1
"8 UMi b",2015,"Bohyunsan Optical Astronomical Observatory",13.50000000,524.41687155,"8 UMi",1,1
"TOI-1798.01",2024,"Transiting Exoplanet Survey Satellite (TESS)",2.44800000,6.50000000,"TOI-1798",2,1
"K2-133 c",2017,"K2",1.60300000,3.20000000,"K2-133",4,1
"HIP 41378 f",2016,"K2",9.20000000,12.00000000,"HIP 41378",6,1
"OGLE-2006-BLG-109L b",2008,"OGLE",14.00000000,231.00000000,"OGLE-2006-BLG-109L",2,1
"HAT-P-16 b",2010,"HATNet",14.68376472,1341.56043000,"HAT-P-16",1,3
"HAT-P-13 b",2009,"HATNet",14.25800000,270.46200000,"HAT-P-13",2,1
"2MASS J02192210-3925225 b",2015,"Cerro Tololo Inter-American Observatory",16.14096000,4417.83700000,"2MASS J02192210-3925225",1,1
"WASP-32 b",2010,"SuperWASP",10.76064000,835.89290000,"WASP-32",1,1
"TOI-4201 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",13.67495645,788.21444936,"TOI-4201",1,1
"HD 118203 c",2024,"Multiple Observatories",12.40000000,3747.19691853,"HD 118203",2,1
"TOI-1386 c",2024,"W. M. Keck Observatory",10.30000000,75.20000000,"TOI-1386",2,1
"NGTS-24 b",2022,"Next-Generation Transit Survey (NGTS)",13.60770257,165.27077164,"NGTS-24",1,1
"WASP-66 b",2012,"SuperWASP",15.69260000,746.90050000,"WASP-66",1,1
"Qatar-8 b",2019,"Qatar",14.40356500,117.91493000,"Qatar-8",1,1
"TOI-1136 e",2022,"Transiting Exoplanet Survey Satellite (TESS)",2.63900000,6.07000000,"TOI-1136",6,1
"KELT-18 b",2017,"KELT-North",17.59813000,375.03940000,"KELT-18",1,2
"TOI-431 d",2021,"Transiting Exoplanet Survey Satellite (TESS)",3.29000000,9.90000000,"TOI-431",3,1
"HAT-P-22 b",2010,"HATNet",12.89035000,785.04010000,"HAT-P-22",1,2
"K2-287 b",2018,"K2",9.49402300,100.11645000,"K2-287",1,1
"GJ 341 b",2025,"Transiting Exoplanet Survey Satellite (TESS)",0.88000000,4.00000000,"GJ 341",1,1
"K2-138 b",2017,"K2",1.51000000,3.10000000,"K2-138",6,1
"K2-178 b",2018,"K2",3.55790985,12.40000000,"K2-178",1,1
"Kepler-449 c",2015,"Kepler",2.76400000,8.07000000,"Kepler-449",2,1
"CoRoT-1 b",2008,"CoRoT",16.70000000,327.35000000,"CoRoT-1",1,1
"GJ 436 b",2004,"W. M. Keck Observatory",4.17000000,22.10000000,"GJ 436",1,1
"HIP 94235 b",2022,"Transiting Exoplanet Survey Satellite (TESS)",3.00000000,379.00000000,"HIP 94235",1,2
"TOI-6628 b",2025,"Transiting Exoplanet Survey Satellite (TESS)",10.98480109,235.19302118,"TOI-6628",1,1
"TOI-1736 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",3.18175535,12.30000000,"TOI-1736",2,1
"TOI-5174 b",2022,"Transiting Exoplanet Survey Satellite (TESS)",5.35100000,24.80000000,"TOI-5174",1,1
"Kepler-318 c",2014,"Kepler",3.68000000,13.10000000,"Kepler-318",2,1
"K2-330 b",2021,"K2",2.77000000,8.10000000,"K2-330",1,1
"TOI-3235 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",11.39953337,211.35589065,"TOI-3235",1,1
"Kepler-431 d",2015,"Kepler",1.11000000,1.41000000,"Kepler-431",3,1
"Kepler-431 c",2015,"Kepler",0.66800000,0.22900000,"Kepler-431",3,1
"HATS-57 b",2019,"HATSouth",12.76705100,1000.21101000,"HATS-57",1,1
"WASP-34 b",2010,"SuperWASP",11.20900000,177.98480000,"WASP-34",1,1
"WASP-3 b",2007,"SuperWASP",15.91678000,772.32690000,"WASP-3",1,3
"Kepler-449 b",2015,"Kepler",2.05600000,4.88000000,"Kepler-449",2,1
"HD 1461 b",2010,"W. M. Keck Observatory",2.42000000,6.44000000,"HD 1461",2,1
"HD 1461 c",2015,"La Silla Observatory",2.23000000,5.59000000,"HD 1461",2,1
"GJ 3341 b",2015,"La Silla Observatory",2.46000000,6.60000000,"GJ 3341",1,1
"Kepler-430 c",2015,"Kepler",1.75000000,3.71000000,"Kepler-430",2,1
"Kepler-444 b",2015,"Kepler",0.40300000,0.03740000,"Kepler-444",5,3
"Kepler-444 c",2015,"Kepler",0.49700000,0.07930000,"Kepler-444",5,3
"TOI-4010 d",2023,"Transiting Exoplanet Survey Satellite (TESS)",6.18000000,38.15000000,"TOI-4010",4,1
"K2-275 c",2018,"K2",2.21000000,5.52000000,"K2-275",2,1
"WASP-193 b",2023,"WASP-South",14.78464554,35.59678158,"WASP-193",1,2
"HD 135694 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",2.85700000,6.10000000,"HD 135694",1,1
"MOA-2011-BLG-262L b",2014,"MOA",4.29000000,17.00000000,"MOA-2011-BLG-262L",1,1
"HD 40307 d",2009,"La Silla Observatory",,1775.38948150,"HD 40307",5,1
"HD 87883 b",2009,"Lick Observatory",12.70000000,2005.49724817,"HD 87883",1,1
"TOI-815 c",2024,"Transiting Exoplanet Survey Satellite (TESS)",2.62000000,23.50000000,"TOI-815",2,2
"Kepler-25 d",2014,"W. M. Keck Observatory",10.00000000,71.90000000,"Kepler-25",3,2
"TOI-3331 A b",2022,"Transiting Exoplanet Survey Satellite (TESS)",12.97999965,721.47048389,"TOI-3331 A",1,2
"TOI-1438 b",2025,"Transiting Exoplanet Survey Satellite (TESS)",3.04000000,9.40000000,"TOI-1438",2,1
"K2-132 b",2017,"K2",14.57170000,155.73670000,"K2-132",1,1
"TOI-1470 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",2.18000000,7.32000000,"TOI-1470",2,1
"HD 40307 f",2013,"La Silla Observatory",2.13000000,5.20000000,"HD 40307",5,1
"Kepler-444 e",2015,"Kepler",0.54600000,0.10000000,"Kepler-444",5,3
"Kepler-444 d",2015,"Kepler",0.53000000,0.20000000,"Kepler-444",5,3
"Kepler-444 f",2015,"Kepler",0.74100000,0.33200000,"Kepler-444",5,3
"HIP 107773 b",2015,"Multiple Observatories",13.40000000,629.30340000,"HIP 107773",1,1
"TOI-1794 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",3.29701268,8.70000000,"TOI-1794",1,1
"K2-174 b",2018,"K2",2.60000000,7.27000000,"K2-174",1,1
"TOI-615 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",18.97680433,138.25535705,"TOI-615",1,1
"HIP 41378 b",2016,"K2",2.59500000,6.89000000,"HIP 41378",6,1
"OGLE-2005-BLG-169L b",2006,"OGLE",3.84000000,14.10000000,"OGLE-2005-BLG-169L",1,1
"K2-133 d",2017,"K2",2.00300000,4.67000000,"K2-133",4,1
"K2-165 b",2018,"K2",1.27443657,2.17000000,"K2-165",3,1
"TOI-1694 c",2023,"W. M. Keck Observatory",13.80000000,297.00000000,"TOI-1694",2,1
"TOI-2443 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",2.36300000,4.80000000,"TOI-2443",1,1
"K2-87 b",2016,"K2",7.60000000,44.90000000,"K2-87",1,1
"TOI-3261 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",3.82000000,30.30000000,"TOI-3261",1,1
"TOI-4666 b",2025,"Transiting Exoplanet Survey Satellite (TESS)",12.44196858,222.47988490,"TOI-4666",1,1
"WASP-60 b",2012,"SuperWASP",9.86392000,174.80650000,"WASP-60",1,1
"Kepler-37 d",2013,"Kepler",2.03000000,2.00000000,"Kepler-37",4,1
"TOI-776 b",2020,"Transiting Exoplanet Survey Satellite (TESS)",1.79800000,5.00000000,"TOI-776",2,1
"TOI-512 b",2025,"Transiting Exoplanet Survey Satellite (TESS)",1.54000000,3.57000000,"TOI-512",1,1
"TOI-833 b",2022,"Transiting Exoplanet Survey Satellite (TESS)",1.27000000,2.15000000,"TOI-833",1,1
"KELT-24 b",2019,"KELT-North",12.71098411,1458.83238813,"KELT-24",1,2
"TOI-858 B b",2023,"Transiting Exoplanet Survey Satellite (TESS)",14.06727078,349.61124770,"TOI-858 B",1,2
"WASP-13 b",2009,"SuperWASP",13.67498000,114.41880000,"WASP-13",1,1
"WASP-10 b",2008,"SuperWASP",12.10600000,1001.12000000,"WASP-10",1,1
"HAT-P-32 b",2011,"HATNet",22.19382000,216.12440000,"HAT-P-32",1,2
"Kepler-1704 b",2013,"Kepler",11.94877343,1322.16617312,"Kepler-1704",1,1
"Kepler-1693 b",2020,"Kepler",1.28938413,2.21000000,"Kepler-1693",2,1
"HD 199509 b",2022,"Multiple Observatories",7.43000000,43.22466335,"HD 199509",1,1
"Kepler-104 b",2014,"Kepler",3.10000000,19.60000000,"Kepler-104",3,2
"Kepler-945 b",2016,"Kepler",2.63000000,7.41000000,"Kepler-945",1,1
"TOI-2416 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",9.86390302,953.48522100,"TOI-2416",1,1
"HD 110113 c",2021,"La Silla Observatory",2.11384817,10.50000000,"HD 110113",2,1
"TOI-2295 c",2024,"Haute-Provence Observatory",12.80000000,1783.01736327,"TOI-2295",2,1
"TOI-1450 A c",2024,"Gemini Observatory",1.13000000,1.52700000,"TOI-1450 A",2,2
"Kepler-20 e",2011,"Kepler",0.82100000,0.76000000,"Kepler-20",6,2
"TOI-1136 f",2022,"Transiting Exoplanet Survey Satellite (TESS)",3.73591482,9.70000000,"TOI-1136",6,1
"HATS-32 b",2016,"HATSouth",14.00004100,292.40360000,"HATS-32",1,1
"HAT-P-46 b",2014,"HATNet",14.39200000,156.68400000,"HAT-P-46",1,1
"TOI-1244 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",2.46700000,6.60000000,"TOI-1244",1,1
"Kepler-1130 b",2016,"Kepler",0.80000000,0.43700000,"Kepler-1130",3,2
"HIP 56640 b",2021,"Multiple Observatories",12.70000000,2151.69831539,"HIP 56640",1,1
"Kepler-1878 b",2021,"Kepler",2.92019781,8.86000000,"Kepler-1878",1,1
"HD 21411 b",2019,"Las Campanas Observatory",9.52000000,65.90000000,"HD 21411",1,1
"Kepler-239 c",2014,"Kepler",2.51000000,6.85000000,"Kepler-239",2,1
"WASP-197 b",2025,"SuperWASP",14.44837612,403.32424848,"WASP-197",1,1
"BEBOP-4 AB b",2025,"Haute-Provence Observatory",,8358.88710410,"BEBOP-4 A",1,2
"WASP-132 c",2022,"Transiting Exoplanet Survey Satellite (TESS)",1.84100000,6.26000000,"WASP-132",3,1
"WASP-192 b",2019,"WASP-South",13.78707000,731.00900000,"WASP-192",1,1
"K2-394 b",2022,"K2",1.69200000,3.51000000,"K2-394",1,1
"HAT-P-5 b",2007,"HATNet",13.56289000,311.47340000,"HAT-P-5",1,1
"HAT-P-8 b",2008,"HATNet",15.69260000,406.82240000,"HAT-P-8",1,3
"TOI-5800 b",2025,"Transiting Exoplanet Survey Satellite (TESS)",2.46000000,9.50000000,"TOI-5800",1,1
"Kepler-1849 b",2021,"Kepler",2.38685349,6.29000000,"Kepler-1849",1,1
"HD 181433 b",2008,"La Silla Observatory",,1708.64551603,"HD 181433",3,1
"HD 181433 c",2008,"La Silla Observatory",,2207.00045821,"HD 181433",3,1
"HD 181433 d",2008,"La Silla Observatory",13.20000000,858.13669890,"HD 181433",3,1
"DMPP-1 b",2019,"La Silla Observatory",4.26000000,16.80000000,"DMPP-1",4,1
"DMPP-1 c",2019,"La Silla Observatory",3.31000000,10.94000000,"DMPP-1",4,1
"DMPP-1 d",2019,"La Silla Observatory",2.02000000,4.72000000,"DMPP-1",4,1
"DMPP-1 e",2019,"La Silla Observatory",1.86000000,4.13000000,"DMPP-1",4,1
"DMPP-2 b",2019,"Multiple Facilities",14.20000000,171.48000000,"DMPP-2",3,1
"DMPP-3 A b",2019,"La Silla Observatory",1.44000000,2.67000000,"DMPP-3 A",1,2
"HD 39194 b",2021,"La Silla Observatory",1.99000000,4.62000000,"HD 39194",3,1
"HD 39194 c",2021,"La Silla Observatory",2.65000000,7.49000000,"HD 39194",3,1
"HD 39194 d",2021,"La Silla Observatory",2.12000000,5.16000000,"HD 39194",3,1
"HD 89839 b",2023,"Multiple Facilities",12.80000000,1748.05623850,"HD 89839",1,1
"HD 28471 b",2025,"La Silla Observatory",1.75000000,3.72000000,"HD 28471",3,1
"HD 28471 c",2025,"La Silla Observatory",2.26000000,5.72000000,"HD 28471",3,1
"HD 28471 d",2025,"La Silla Observatory",2.06000000,4.91000000,"HD 28471",3,1
"DMPP-2 c",2026,"Multiple Observatories",8.26000000,51.79000000,"DMPP-2",3,1
"DMPP-2 d",2026,"Multiple Observatories",11.60000000,91.79000000,"DMPP-2",3,1
"DMPP-6 b",2026,"Multiple Observatories",2.28000000,5.80000000,"DMPP-6",2,1
"DMPP-6 c",2026,"Multiple Observatories",3.74000000,13.47000000,"DMPP-6",2,1
"DMPP-7 b",2026,"Multiple Observatories",9.13000000,61.39000000,"DMPP-7",1,1
"DMPP-8 b",2026,"Multiple Observatories",10.80000000,81.09000000,"DMPP-8",1,1
"DMPP-9 b",2026,"Multiple Observatories",3.89000000,14.43000000,"DMPP-9",1,1
"Kepler-315 c",2014,"Kepler",4.15000000,16.10000000,"Kepler-315",2,1
"Qatar-10 b",2019,"Qatar",17.29548700,233.92288000,"Qatar-10",1,1
"Gliese 12 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",0.93000000,0.95000000,"Gliese 12",1,1
"HAT-P-7 b",2008,"HATNet",16.92559000,584.80720000,"HAT-P-7",1,3
"HD 209458 b",1999,"W. M. Keck Observatory",15.58051000,232.01590000,"HD 209458",1,1
"Qatar-2 b",2011,"Qatar",14.05600000,792.63500000,"Qatar-2",1,1
"TOI-2015 c",2025,"Multiple Observatories",2.93000000,8.91000000,"TOI-2015",2,1
"Kepler-417 c",2014,"Kepler",2.69000000,7.70000000,"Kepler-417",2,1
"KMT-2017-BLG-1146L b",2019,"KMTNet",14.00000000,230.00000000,"KMT-2017-BLG-1146L",1,1
"Kepler-1213 b",2016,"Kepler",1.19000000,1.81000000,"Kepler-1213",1,1
"Kepler-1020 b",2016,"Kepler",2.28000000,5.82000000,"Kepler-1020",1,1
"Kepler-682 b",2016,"Kepler",7.37000000,42.60000000,"Kepler-682",1,1
"K2-194 b",2018,"K2",3.64229858,12.90000000,"K2-194",1,1
"BD+05 4868 A b",2025,"Transiting Exoplanet Survey Satellite (TESS)",,6.20000000,"BD+05 4868 A",1,2
"Kepler-579 b",2016,"Kepler",2.00000000,4.66000000,"Kepler-579",1,1
"HD 216770 b",2003,"La Silla Observatory",14.10000000,181.16310000,"HD 216770",1,1
"Kepler-1074 b",2016,"Kepler",1.25000000,2.10000000,"Kepler-1074",1,1
"WASP-133 b",2016,"SuperWASP-South",13.56289000,368.68280000,"WASP-133",1,1
"TOI-2194 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",1.98920000,4.61000000,"TOI-2194",1,1
"TOI-1224 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",2.10400000,5.08000000,"TOI-1224",2,1
"TOI-564 b",2020,"Transiting Exoplanet Survey Satellite (TESS)",11.43318000,464.98529000,"TOI-564",1,1
"Kepler-1656 c",2022,"W. M. Keck Observatory",14.00000000,126.40000000,"Kepler-1656",2,1
"TOI-1410 c",2024,"W. M. Keck Observatory",5.63000000,27.00000000,"TOI-1410",2,1
"HATS-55 b",2019,"HATSouth",14.02245900,292.72143000,"HATS-55",1,1
"WASP-183 b",2019,"SuperWASP",16.47723000,159.55066000,"WASP-183",1,1
"HD 45184 b",2019,"La Silla Observatory",3.52000000,12.19000000,"HD 45184",2,1
"Kepler-700 b",2016,"Kepler",5.99000000,30.00000000,"Kepler-700",1,1
"WASP-170 b",2018,"SuperWASP-South",12.28506400,508.52800000,"WASP-170",1,1
"TOI-1693 b",2022,"Transiting Exoplanet Survey Satellite (TESS)",1.41000000,2.57000000,"TOI-1693",1,1
"OGLE-2018-BLG-0298L b",2022,"OGLE",7.56000000,44.49597698,"OGLE-2018-BLG-0298L",1,1
"OGLE-2013-BLG-0102L b",2014,"OGLE",12.30000000,4100.00000000,"OGLE-2013-BLG-0102L",1,1
"Kepler-948 b",2016,"Kepler",1.85000000,4.08000000,"Kepler-948",1,1
"TOI-1472 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",4.05800000,18.05000000,"TOI-1472",2,1
"TOI-5786 b",2025,"Transiting Exoplanet Survey Satellite (TESS)",8.54000000,73.00000000,"TOI-5786",1,2
"TOI-125 c",2019,"Transiting Exoplanet Survey Satellite (TESS)",2.75900000,6.63000000,"TOI-125",3,1
"TOI-5153 b",2022,"Transiting Exoplanet Survey Satellite (TESS)",11.88151954,1036.12060682,"TOI-5153",1,1
"LP 714-47 b",2020,"Transiting Exoplanet Survey Satellite (TESS)",4.70000000,30.80000000,"LP 714-47",1,1
"TOI-1184 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",2.39000000,6.80000000,"TOI-1184",1,1
"Kepler-1278 b",2016,"Kepler",1.01000000,1.01000000,"Kepler-1278",1,1
"HD 106270 b",2011,"W. M. Keck Observatory",12.40000000,3623.24383980,"HD 106270",1,1
"TOI-4406 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",11.20898070,95.34852210,"TOI-4406",1,1
"HATS-10 b",2015,"HATSouth",10.86152100,167.17858000,"HATS-10",1,1
"TOI-762 A b",2024,"Transiting Exoplanet Survey Satellite (TESS)",8.33948164,79.77493016,"TOI-762 A",1,2
"Kepler-472 b",2016,"Kepler",3.22000000,10.50000000,"Kepler-472",1,1
"Kepler-1129 b",2016,"Kepler",2.96000000,9.06000000,"Kepler-1129",2,1
"Kepler-1275 b",2016,"Kepler",1.48000000,2.79000000,"Kepler-1275",1,1
"Kepler-1983 b",2023,"Kepler",2.33000000,6.04000000,"Kepler-1983",1,1
"HATS-61 b",2018,"HATSouth",13.39475500,1080.62200000,"HATS-61",1,1
"TOI-2266 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",1.54000000,2.99000000,"TOI-2266",1,1
"WASP-132 b",2016,"SuperWASP-South",10.09929161,136.03055820,"WASP-132",3,1
"Kepler-60 c",2012,"Kepler",1.90000000,3.85000000,"Kepler-60",3,1
"TOI-6041 c",2025,"Multiple Observatories",10.50000000,77.90000000,"TOI-6041",2,1
"WASP-49 b",2012,"SuperWASP",12.44199000,117.59710000,"WASP-49",1,2
"WASP-15 b",2009,"SuperWASP",15.80469000,171.62820000,"WASP-15",1,1
"HD 109833 c",2022,"Transiting Exoplanet Survey Satellite (TESS)",2.59000000,7.22000000,"HD 109833",2,1
"GJ 9827 d",2017,"K2",1.98000000,3.02000000,"GJ 9827",3,1
"Kepler-1870 b",2021,"Kepler",2.10143764,5.07000000,"Kepler-1870",1,1
"K2-8 c",2016,"K2",2.41000000,6.39000000,"K2-8",2,1
"Kepler-1339 b",2016,"Kepler",0.71000000,0.28500000,"Kepler-1339",1,1
"GJ 508.2 b",2025,"Calar Alto Observatory",,587.98255295,"GJ 508.2",1,1
"Kepler-1905 b",2021,"Kepler",1.44607340,2.69000000,"Kepler-1905",1,1
"Kepler-230 c",2014,"Kepler",2.04000000,4.82000000,"Kepler-230",2,1
"Kepler-1839 b",2021,"Kepler",1.94937590,4.46000000,"Kepler-1839",1,1
"Kepler-694 b",2016,"Kepler",2.80000000,8.25000000,"Kepler-694",1,1
"K2-32 e",2019,"K2",1.21200000,2.10000000,"K2-32",4,2
"TOI-5108 b",2025,"Transiting Exoplanet Survey Satellite (TESS)",6.60000000,32.00000000,"TOI-5108",1,1
"tau Cet g",2017,"Multiple Observatories",1.18000000,1.75000000,"tau Cet",4,1
"TOI-4914 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",12.87000000,227.00000000,"TOI-4914",1,1
"Kepler-919 b",2016,"Kepler",2.25000000,5.69000000,"Kepler-919",1,1
"EPIC 212297394 c",2021,"K2",2.27000000,5.77000000,"EPIC 212297394",2,1
"Kepler-1858 b",2021,"Kepler",2.42168247,6.44000000,"Kepler-1858",1,1
"Kepler-949 c",2023,"Kepler",2.97000000,9.11000000,"Kepler-949",2,1
"HD 95872 b",2015,"Multiple Facilities",13.00000000,1188.68420000,"HD 95872",1,1
"Kepler-411 b",2013,"Kepler",2.40100000,25.60000000,"Kepler-411",4,2
"TOI-1416 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",1.62000000,3.48000000,"TOI-1416",1,1
"K2-31 b",2016,"K2",11.88154000,563.83042000,"K2-31",1,2
"K2-39 b",2016,"K2",6.27704000,28.60470000,"K2-39",1,1
"HIP 38594 c",2020,"Multiple Observatories",7.94000000,48.40000000,"HIP 38594",2,2
"Kepler-144 b",2014,"Kepler",1.33000000,2.33000000,"Kepler-144",2,1
"Kepler-1121 b",2016,"Kepler",1.91000000,4.31000000,"Kepler-1121",1,1
"HD 10442 b",2014,"W. M. Keck Observatory",13.60000000,472.61321000,"HD 10442",1,1
"Kepler-402 d",2014,"Kepler",1.38000000,2.48000000,"Kepler-402",4,1
"TOI-4515 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",12.17000000,637.00000000,"TOI-4515",1,1
"HAT-P-41 b",2012,"HATNet",22.97845000,378.21770000,"HAT-P-41",1,2
"WASP-63 b",2012,"SuperWASP",15.80469000,117.59710000,"WASP-63",1,1
"TOI-3540 A b",2022,"Transiting Exoplanet Survey Satellite (TESS)",23.53885947,375.03752026,"TOI-3540 A",1,2
"HATS-62 b",2018,"HATSouth",11.82549500,56.89157000,"HATS-62",1,1
"Kepler-1690 b",2020,"Kepler",2.81109223,8.30000000,"Kepler-1690",1,1
"Kepler-1118 b",2016,"Kepler",2.74000000,7.95000000,"Kepler-1118",1,1
"Kepler-150 b",2014,"Kepler",1.25000000,2.10000000,"Kepler-150",5,1
"Kepler-1841 b",2021,"Kepler",1.48912557,2.82000000,"Kepler-1841",1,1
"Kepler-620 b",2016,"Kepler",3.32000000,11.00000000,"Kepler-620",1,1
"HD 105618 b",2022,"Multiple Observatories",5.44000000,25.42627256,"HD 105618",2,1
"KMT-2016-BLG-1836L b",2019,"KMTNet",13.30000000,700.00000000,"KMT-2016-BLG-1836L",1,1
"TOI-3160 A b",2025,"Transiting Exoplanet Survey Satellite (TESS)",13.76462830,378.21580433,"TOI-3160 A",1,2
"K2-312 c",2023,"Roque de los Muchachos Observatory",12.80000000,1719.45168187,"HD 80653",2,1
"TOI-262 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",2.07000000,4.94000000,"TOI-262",1,1
"TOI-4184 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",2.43000000,6.48000000,"TOI-4184",1,1
"TOI-5489 b",2025,"Transiting Exoplanet Survey Satellite (TESS)",1.40000000,2.54000000,"TOI-5489",2,1
"Kepler-405 b",2014,"Kepler",2.08000000,4.98000000,"Kepler-405",2,1
"Kepler-1471 b",2016,"Kepler",1.41000000,2.57000000,"Kepler-1471",2,1
"Kepler-129 b",2014,"Kepler",2.40000000,20.00000000,"Kepler-129",3,1
"GJ 3082 b",2020,"Multiple Facilities",2.79000000,8.20000000,"GJ 3082",1,1
"Kepler-1515 b",2016,"Kepler",9.55000000,66.20000000,"Kepler-1515",1,1
"Kepler-1723 b",2021,"Kepler",2.88046569,8.65000000,"Kepler-1723",1,1
"Kepler-1176 b",2016,"Kepler",2.45000000,6.57000000,"Kepler-1176",1,1
"Kepler-1783 b",2021,"Kepler",1.31946731,2.30000000,"Kepler-1783",1,1
"TOI-6255 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",1.07900000,1.44000000,"TOI-6255",1,1
"TOI-157 b",2020,"Transiting Exoplanet Survey Satellite (TESS)",14.41477400,375.03940000,"TOI-157",1,1
"OGLE-2017-BLG-0640L b",2024,"OGLE",13.50000000,514.88201934,"OGLE-2017-BLG-0640L",1,1
"OGLE-2013-BLG-1761L b",2018,"OGLE",13.20000000,860.00000000,"OGLE-2013-BLG-1761L",1,1
"OGLE-2017-BLG-1099L b",2021,"OGLE",13.10000000,959.84178914,"OGLE-2017-BLG-1099L",1,1
"Kepler-1421 b",2016,"Kepler",0.93000000,0.74900000,"Kepler-1421",1,1
"Kepler-1442 b",2016,"Kepler",3.93000000,14.70000000,"Kepler-1442",1,1
"Kepler-414 b",2014,"Kepler",1.71000000,3.50000000,"Kepler-414",2,1
"HD 102888 b",2025,"La Silla Observatory",12.80000000,1808.44363583,"HD 102888",1,1
"Kepler-109 c",2014,"Kepler",2.65000000,8.20000000,"Kepler-109",2,1
"K2-59 b",2016,"K2",2.41000000,6.39000000,"K2-59",2,1
"TOI-2458 c",2024,"La Silla Observatory",3.18000000,10.22000000,"TOI-2458",2,1
"HAT-P-61 b",2021,"HATNet",10.07687365,335.94462620,"HAT-P-61",1,1
"TOI-712 c",2022,"Transiting Exoplanet Survey Satellite (TESS)",2.70100000,7.76000000,"TOI-712",3,1
"Kepler-348 c",2014,"Kepler",1.33000000,2.33000000,"Kepler-348",2,1
"Kepler-1200 b",2016,"Kepler",1.06000000,1.20000000,"Kepler-1200",1,1
"HD 204941 b",2011,"La Silla Observatory",10.10000000,73.10090000,"HD 204941",1,2
"TOI-1130 c",2020,"Transiting Exoplanet Survey Satellite (TESS)",13.00000000,336.00000000,"TOI-1130",2,1
"TOI-1516 b",2022,"Transiting Exoplanet Survey Satellite (TESS)",15.24421375,1004.33776612,"TOI-1516",1,1
